comment,cluster_name,cluster_size,cluster_prop,init_x,init_y,dim_red_x,dim_red_y,x,y
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.3868870478918163,0.11177110225803201,-29.711447,35.74269,-10.444519519805908,-7.1109699010849
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.4011662618218179,0.7102814668672012,-30.324636,34.197292,-10.320898175239563,-7.052783489227295
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.8426411014462012,-0.4157524244860673,-31.547134,35.256233,-10.357410311698914,-7.058582067489624
"Permis de construire,",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.1761480840531322,-0.8560394747143216,-31.340847,35.253586,-10.282701253890991,-7.058461904525757
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.047255681209839445,-0.21149416714439437,-30.356037,35.78451,-10.343607544898987,-7.229685664176941
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.3943126468004015,0.8330128777622597,-30.994019,34.63091,-10.359018087387085,-7.264649987220764
PERMIS DE CONSTRUIRE,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.17102933887691912,-0.033490368528392996,-31.70099,34.15572,-10.380171656608582,-7.220025181770325
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.07612113317507459,0.9622503008936312,-30.407007,33.822983,-10.214075088500977,-7.073367118835449
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.7873728648383617,1.405866596401289,-30.571562,35.176094,-10.254830479621887,-7.153205752372742
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.1052330322358384,0.2897804448181466,-29.928679,34.05845,-10.395885586738586,-7.032475590705872
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.28990598497174597,-0.4822990825058131,-31.272154,33.788948,-10.13240122795105,-7.208292365074158
Permis de construire.,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.7441703883351138,1.508712570371056,-29.778347,34.984055,-10.395118117332458,-7.19674289226532
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.41930235956433254,0.3651558744099215,-30.754404,35.064804,-10.147374987602234,-7.183864712715149
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.4068465850652461,0.4518296213542289,-30.415737,33.823235,-10.18742287158966,-7.0947301387786865
"Permis de construire,",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.20613649682712812,0.6000594895633053,-29.76177,34.12163,-10.239723324775696,-7.131427764892578
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.017611973787744734,0.8655592077874038,-31.153887,34.877956,-10.16245186328888,-7.120681881904602
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.12230500492252,-0.7209148007621728,-31.510983,35.032997,-10.3553706407547,-7.111430644989014
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.299019149148421,-0.2858907544139625,-30.429491,34.6403,-10.2216157913208,-7.034960150718689
PERMIS DE CONSTRUIRE,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.5106949611696276,1.6813136237031479,-31.843637,34.377834,-10.217885613441467,-7.110962152481079
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.14397413597565556,-0.35713230172574195,-32.05614,35.399235,-10.261698007583618,-7.026045322418213
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.6720899216376506,-0.5401818325361737,-32.0223,34.723324,-10.395865440368652,-7.098346590995789
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.27647139715130464,-0.5980588761902899,-30.78447,34.225784,-10.428475499153137,-7.129019618034363
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.3102649101359796,1.328886702691233,-29.733429,34.61223,-10.301814198493958,-7.112766742706299
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.6051381770585538,0.30173889969056455,-30.79974,35.52727,-10.202959418296814,-7.249051928520203
permis de construire!!!!!!!,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.5629513450099296,-0.5944929767135843,-29.981403,35.944954,-10.304329514503479,-7.0201205015182495
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.601214453183799,-0.28136717815351925,-30.741972,36.384937,-10.444273352622986,-7.157012462615967
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.0106344455069127,0.7627766553737138,-30.895645,33.77416,-10.126684665679932,-7.102108001708984
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.443248439874926,-1.1602074212251632,-30.161634,34.46006,-10.410649061203003,-7.059013605117798
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.4774699911587482,1.9120523583480538,-29.653946,34.566944,-10.34984040260315,-7.02266001701355
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.5008619764526326,-1.0209347473331407,-29.617495,35.133667,-10.259538054466248,-7.174417853355408
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,2.270379097655039,0.8280299948831534,-32.106415,35.19516,-10.1963529586792,-7.132379531860352
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.8757243297544215,1.5599757629428823,-30.440205,34.61458,-10.22607159614563,-7.182482838630676
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.960261910250772,-0.5715906241544102,-30.245655,35.048,-10.278288006782532,-7.212062835693359
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.09279712770450683,-1.140702125273696,-31.204304,34.870525,-10.328287839889526,-7.207730531692505
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.62242975775662,-1.4796560030508799,-29.715906,34.32745,-10.39012062549591,-7.1633617877960205
Permis de construire...,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.5428397743110641,0.1609673443744477,-31.349361,36.267624,-10.434091091156006,-7.083174467086792
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.31416448649311857,-0.3564498590015911,-31.295652,34.42,-10.400577425956726,-7.141757011413574
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.24907537291653947,0.5071566630346394,-29.633728,35.609478,-10.148096323013306,-7.14869487285614
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.2986038866868406,-0.7619346590264839,-30.220997,35.22184,-10.107726454734802,-7.167069435119629
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.4640395238698662,-0.8486441673172697,-32.005573,35.504074,-10.297506093978882,-7.229841232299805
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.6374950926886606,1.0576496572310075,-30.639925,34.831593,-10.322587251663208,-7.130334258079529
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.0912033315307949,-0.728390805142898,-29.775002,34.816807,-10.182895183563232,-7.161803483963013
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.07884986759586976,-0.015089135550026623,-31.314308,33.925793,-10.155221462249756,-7.077794671058655
permis de construire -,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.8806705061226967,1.08922220111127,-31.001242,34.56098,-10.10920786857605,-7.13111424446106
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.4423595571021093,0.41096891121149404,-29.667221,35.5403,-10.396912693977356,-7.2520352602005005
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.0173519463265717,0.3233416367502724,-30.235415,35.38347,-10.199675559997559,-7.2126230001449585
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.8800535294362735,0.5351609913117921,-31.089628,35.48263,-10.442055583000183,-7.203497052192688
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.7072661768294034,-1.9152594527743891,-30.970213,35.714005,-10.484957695007324,-7.095415949821472
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.43202571952802243,1.512836718893274,-31.490658,36.230453,-10.491764783859253,-7.1269025802612305
"PERMIS DE CONSTRUIRE ,",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.3664345262395172,-0.8120351899873947,-31.188713,36.32599,-10.245905995368958,-7.235992670059204
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.5987767317216216,0.19709886109905767,-30.800144,35.846004,-10.215892553329468,-7.153457045555115
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.6270369423009281,-0.7894307529646847,-30.90397,36.35835,-10.279621720314026,-7.188912391662598
Permis de construire (récurrent),demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.2745893986657058,1.7351167076865637,-32.08702,35.180347,-10.268207907676697,-7.116981863975525
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.8665352873560059,0.794913615277559,-32.026466,34.818943,-10.375114798545837,-7.0788116455078125
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.5258278405146123,0.3410489976306706,-29.722977,35.29095,-10.424524188041687,-7.229659914970398
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.44082007831166947,0.5403021450897153,-30.183924,35.88681,-10.190133929252625,-7.1895787715911865
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.2962386213866322,-0.6305427026116448,-31.88457,35.838795,-10.346739172935486,-7.141606569290161
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.019100675766252236,-0.584094802167683,-30.66503,35.639816,-10.357890486717224,-7.164508819580078
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.0445044316409424,1.3898219879893376,-31.543163,36.200127,-10.32052457332611,-7.259308576583862
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.17050502092812667,1.0421429460609273,-31.208792,35.56029,-10.42336642742157,-7.177345514297485
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.4394502338952058,-0.889518843505082,-31.4625,35.66801,-10.479167938232422,-7.1548768281936646
"Permis de construire,",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.9460990658288398,0.24357465305016604,-29.963888,36.032932,-10.477717518806458,-7.1902419328689575
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.0273728312026205,1.6292946905886871,-31.749624,35.980732,-10.16629433631897,-7.2324323654174805
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.8200846891993199,-0.6508332957721108,-31.922518,35.82225,-10.35926079750061,-7.191266298294067
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.169773282860043,-0.11571219970311297,-30.487543,36.315838,-10.278794050216675,-7.0893837213516235
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.5807234119755222,-0.13944217447300375,-30.02673,36.20964,-10.315884351730347,-7.080607056617737
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.8370662032751742,1.7947728673570718,-30.392622,36.321724,-10.31315815448761,-7.185590147972107
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.310599655436729,-0.048360518668779114,-30.19083,33.850018,-10.244748830795288,-7.094393253326416
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.09515594610741292,-0.24540242132769952,-31.790392,34.343018,-10.240954995155334,-7.209541440010071
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.077337879966231,-1.9357966561230187,-30.706015,33.78067,-10.33487331867218,-7.095672369003296
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.4220860305223591,-0.23416133257885324,-31.458214,34.662724,-10.251129031181335,-7.065041661262512
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.4648347201813426,-1.1607086844347674,-31.218903,33.820995,-10.379926919937134,-7.123042583465576
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.8518165123660305,1.0486764250795728,-30.804996,34.17597,-10.33094847202301,-7.16668975353241
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.08847193984786238,-0.2867430780400864,-32.04003,34.745132,-10.29640281200409,-7.159098505973816
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.591736251258835,0.9898182942215659,-31.629217,34.09025,-10.288777232170105,-7.138065814971924
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.710792458397994,-1.346877679075086,-29.204597,34.657024,-10.466631412506104,-7.055086016654968
"permis de construire ,",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.7830266790420846,-1.0479828946149075,-30.215385,36.924934,-10.48330020904541,-7.240638971328735
permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.6290118420872923,1.578720828097125,-29.381922,37.23023,-10.472108125686646,-7.293814420700073
Permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.2128673398818244,-1.6935109416830691,-31.191809,37.55337,-10.561790585517883,-7.233748078346252
demande permis de construire ou demande de travaux pour un abri de jardin,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.07678676603182626,-1.8159136892820924,-38.19349,12.185587,-7.758912920951843,-6.907297790050507
L'obtention d'un détachement de parcelle et d'un permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.8278286645285104,2.2386112247347034,-33.775833,42.714005,-11.022320032119751,-6.948173701763153
Carte grise et recuperatio de permis deconduire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.5160723982624822,1.751771575735464,-58.320324,-9.760806,-9.397961139678955,-4.456647157669067
Déclaration de travaux et permis de construire.,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.1959083562851427,-0.140205832573409,-37.204453,25.144522,-9.133616983890533,-7.479493260383606
Déclaration de travaux et permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.28005170525798817,-0.25494821826099034,-37.202946,25.144716,-9.133624404668808,-7.479500889778137
déclaration de travaux et permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.05379294989579187,-0.6015467318708843,-37.20267,25.14458,-9.133616983890533,-7.479499578475952
Autorisation de travaux carte grise permis de conduire. ..,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.48971980948783,0.17386401725669023,-50.883255,5.249404,-10.366995573043823,-5.702894896268845
Permis de construire/travaux,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.6251417993388773,2.500838379231054,-35.828236,26.439161,-9.294168621301651,-7.395664930343628
Le service de demande en ligne de carte grise ou de permis de conduire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.0966402607615771,1.3293798911110795,-50.513138,5.219202,-10.423516631126404,-5.750580474734306
"L'obtention de carte grise, carte d'identité, permis de conduire",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.36062445835299073,-0.8864933072084531,-51.513165,4.7108345,-10.4057035446167,-5.669323652982712
demande de permis de construire et autorisation préalable de travaux,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.3097499954853435,2.13270042972796,-34.56106,19.54934,-8.792867705225945,-6.920410752296448
Déclaration de travaux ou permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.04814576398310402,-0.17831501109045106,-36.30596,25.379446,-9.19161008298397,-7.430318236351013
"Autorisation de travaux, permis de construire",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.2915176145248029,0.7325497438677012,-33.967213,19.96934,-8.8520467877388,-6.952166557312012
"Autorisation de travaux, permis de construire",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.2615094344269326,1.399677619102409,-33.967213,19.96934,-8.851996168494225,-6.9519835114479065
"Permis de construire, demande préalable de travaux.",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.40854273771897737,-0.515774339096418,-43.294918,24.07528,-8.695252627134323,-7.644080996513367
la procédure de demande de copie de carte grise et de permis,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.1002132594526082,-1.130062036759868,-57.75542,-13.184211,-9.401639342308044,-4.63967752456665
Un dépôt de permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.8431401666572123,-0.06932022445933515,-40.42106,37.819,-9.78725254535675,-7.754026532173157
"renouvellement de carte identité , permis de conduire.",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.7591642787532686,1.0193447311157287,-52.18127,6.220835,-10.187042713165283,-5.706327438354492
permis de construire et déclaration de travaux embaucher une personne pour un travail occasionnel,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.5580879406159339,-0.45502220913602276,-37.259907,24.726696,-9.08222458511591,-7.453579425811768
"permis de construire, demande de travaux batiment de france",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.29595901552993653,1.9296368415751597,-34.692833,29.192009,-9.27946063876152,-7.173513770103455
"Formulaires de demande de carte d'identité, de passeport.  Création d'entreprise. Demande de permis de construire. Demande de subvention...",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-2.481917564527492,-1.1596889923579177,-37.798553,31.11677,-10.246782541275024,-6.562375009059906
"Carte grise, dépôt de permis de’ construire ou de travaux, création d’entreprise",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.2141412053783917,1.0424981104219493,-40.596703,36.35001,-9.649932742118835,-7.721467852592468
Permis de construire et/ou déclaration de travaux,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.8851867362208595,-0.12937762586827128,-36.45274,25.279318,-9.171416953206062,-7.436235547065735
"Permis de construire, demandes de travaux",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.015632834134028,0.58863351601036,-33.192005,26.102688,-9.49967473745346,-7.296759366989136
Carte grise  Déclaration impot  Demande de permis  Demande de carte vital,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.5289817447463998,-0.2568023449412225,-57.989418,-11.880829,-9.495454788208008,-4.570891261100769
Permis de construire et d aménagements,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.0668770436756717,-1.2413558823721906,-33.07321,37.241196,-10.493107795715332,-6.950520038604736
Demande de renouvellement d'un permis de conduire.,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.020276833260941426,1.2652045624383919,-51.393913,7.7437177,-10.28252923488617,-5.841823980212212
Dossier de permis de construire complexe,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.6796123011657773,-1.3133671615037035,-35.05801,38.20157,-10.161262392997742,-6.937235474586487
pour un renouvellement de carte grise,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.22494648595555947,0.17981787186609907,-59.5377,-7.59309,-9.429395586252213,-4.730677008628845
Le permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.0736324681450041,0.2902383125727629,-31.341795,39.74527,-10.677541613578796,-6.885244071483612
Le permis de construire.,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.39687869466254416,0.04468318801769392,-31.341763,39.74536,-10.677534222602844,-6.885242938995361
Le permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.30138639510618576,0.04319578639379815,-31.341578,39.74535,-10.677539467811584,-6.885243892669678
Le permis de construire.,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.4373356935626818,-0.377527236054635,-31.341743,39.74545,-10.677544832229614,-6.885242819786072
Demande de travaux ou permis de construire qui sont une avalanche de norme et de documents,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.5101962129391342,0.7790116881685966,-34.836254,26.382025,-9.267421245574951,-7.305383563041687
Pour l'obtention d'un permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.540262443473802,-0.8395491927345485,-33.77471,42.70247,-11.016522645950317,-6.945640683174133
demande de renouvellement de permis,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.10373837968854276,-0.2719906939411779,-51.782368,7.8130374,-10.263132452964783,-5.825197905302048
Permis de construire ou autorisation de travaux,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.6484395864502991,-0.5449476378637311,-33.914993,20.068531,-8.860995545983315,-6.9563069343566895
"renouvellement de papier, permis de conduire, carte grise.....",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.1307389795308873,-1.506334870034768,-51.21234,6.0436945,-10.29892086982727,-5.734156519174576
Gel d'un permis de construire durant... 5 ans !,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.227541131289979,0.09012827398027479,-24.945932,18.008162,-9.338951498270035,-6.537152528762817
Oui pour un permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.13888613792480284,0.34962364059744633,-30.358896,38.499615,-10.702898263931274,-7.276545882225037
"carte grise, permis de conduire,",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.0017658004375942977,0.24433044489902922,-50.936817,5.266922,-10.36875033378601,-5.70465275645256
Lors d'un permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,1.264008328196111,-0.8821053185232779,-35.58178,35.928596,-9.883815348148346,-7.234106183052063
permis de contstruire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,0.06761793453456662,-0.20509186633740367,-32.95183,38.495667,-10.721611142158508,-6.727377772331238
"permis de construire, autorisation de travaux, déclaration H1",demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-0.4298906518345377,0.006358507858818337,-34.039337,19.980507,-8.853212028741837,-6.952362775802612
Dépot de déclaration préalable de travaux et de permis de construire,demande de permis de construire pour agrandir un carport,2102,0.23665841026795767,-1.2874883438061977,-2.2778736123951133,-43.927094,24.550465,-8.718174785375595,-7.7004557847976685
